experiment_id,subaction_index,narration_id,narration,frame_0_based,frame_1_based,hand,ref_idx,ref_frame_1_based,contact_points,trajectory_points,sample_score,sample_dir,reference_frame,label_heatmap_png,label_heatmap_overlay,vrb_style_affordance,problem3_full_overlay,problem3_crop
E3,27,P01_109_27,pour hand wash,2477.0,2478.0,right,2434.0,2435.0,27,6,5.058586118251928,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002477_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002477_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002477_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002477_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002477_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002477_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002477_right/diagnostics/problem3_ref_crop.png
E3,27,P01_109_27,pour hand wash,2484.0,2485.0,right,2434.0,2435.0,69,6,5.828586118251928,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002484_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002484_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002484_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002484_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002484_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002484_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002484_right/diagnostics/problem3_ref_crop.png
E3,28,P01_109_28,wash hands,2477.0,2478.0,right,2434.0,2435.0,27,6,5.058586118251928,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002477_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002477_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002477_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002477_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002477_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002477_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002477_right/diagnostics/problem3_ref_crop.png
E3,28,P01_109_28,wash hands,2479.0,2480.0,right,2434.0,2435.0,60,6,5.698586118251928,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002479_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002479_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002479_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002479_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002479_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002479_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002479_right/diagnostics/problem3_ref_crop.png
E3,29,P01_109_29,turn on tap,2544.0,2545.0,left,2434.0,2435.0,43,6,4.708586118251928,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002544_left,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002544_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002544_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002544_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002544_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002544_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002544_left/diagnostics/problem3_ref_crop.png
E3,29,P01_109_29,turn on tap,2561.0,2562.0,left,2434.0,2435.0,24,6,4.158586118251929,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002561_left,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002561_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002561_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002561_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002561_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002561_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002561_left/diagnostics/problem3_ref_crop.png
E3,29,P01_109_29,turn on tap,2573.0,2574.0,right,2434.0,2435.0,32,6,4.198586118251928,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002573_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002573_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002573_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002573_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002573_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002573_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002573_right/diagnostics/problem3_ref_crop.png
E3,30,P01_109_30,rinse hands,2708.0,2709.0,left,2434.0,2435.0,26,6,2.7285861182519273,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002708_left,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002708_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002708_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002708_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002708_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002708_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002708_left/diagnostics/problem3_ref_crop.png
E3,30,P01_109_30,rinse hands,2762.0,2763.0,left,2434.0,2435.0,29,6,2.248586118251928,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002762_left,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002762_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002762_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002762_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002762_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002762_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002762_left/diagnostics/problem3_ref_crop.png
E3,30,P01_109_30,rinse hands,2838.0,2839.0,right,2434.0,2435.0,54,6,1.988586118251928,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002838_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002838_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002838_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002838_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002838_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002838_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002838_right/diagnostics/problem3_ref_crop.png
E3,30,P01_109_30,rinse hands,2878.0,2879.0,right,2434.0,2435.0,38,4,-0.7314138817480726,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002878_right,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002878_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002878_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002878_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002878_right/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002878_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002878_right/diagnostics/problem3_ref_crop.png
E3,31,P01_109_31,turn off tap,2968.0,2969.0,left,2434.0,2435.0,21,6,0.028586118251928,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002968_left,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002968_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002968_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002968_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002968_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002968_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002968_left/diagnostics/problem3_ref_crop.png
E3,31,P01_109_31,turn off tap,2970.0,2971.0,left,2434.0,2435.0,29,6,0.1685861182519277,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002970_left,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002970_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002970_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002970_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002970_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002970_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002970_left/diagnostics/problem3_ref_crop.png
E3,31,P01_109_31,turn off tap,2979.0,2980.0,left,2434.0,2435.0,19,6,-0.1214138817480723,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002979_left,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002979_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002979_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002979_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002979_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002979_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002979_left/diagnostics/problem3_ref_crop.png
E3,31,P01_109_31,turn off tap,2982.0,2983.0,left,2434.0,2435.0,22,6,-0.0914138817480729,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002982_left,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002982_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002982_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002982_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002982_left/vrb_style_affordance.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002982_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002982_left/diagnostics/problem3_ref_crop.png
