experiment_id,subaction_index,narration_id,narration,verb,noun,start_frame,stop_frame,raw_candidate_count,tried_candidate_count,final_status,final_fail_reason,best_candidate_frame_0_based,best_ref_idx,best_reference_gap,best_projection_source,best_projection_method,best_track_confidence,best_sample_score,best_sample_dir,contact_points,projected_contact_inside_count,reference_hand_overlap_ratio,best_mask_source_contact,best_mask_source_reference,best_tracker_backend,best_final_quality_score,best_affine_inlier_ratio
E10,10,P01_109_10,pick up beers,pick-up,beer,738,845,174,9,keep,,776.0,775.0,1.0,contact_part_local_affine,contact_part_local_affine,0.5371707625918725,5.947204091811179,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_10_P01_109_10/candidate_02_frame_000776_left,8,4,0.07706666666666667,grabcut_fallback,bbox_fallback,cotracker,0.9124999999999999,1.0
E10,11,P01_109_11,open freezer,open,freezer,876,1022,141,6,discard,missing_hand_or_object_bbox,,,,,,,,,0,0,,,,,,
E10,12,P01_109_12,open drawer,open,drawer,1045,1123,132,3,keep,,1070.0,1068.0,2.0,contact_part_local_affine,contact_part_local_affine,0.4161993224435197,6.450173744499684,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_12_P01_109_12/candidate_00_frame_001070_left,63,5,0.0,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,13,P01_109_13,put beer into drawer,put-into,beer,1139,1353,278,12,keep,,1182.0,1179.0,3.0,contact_part_local_affine,contact_part_local_affine,0.6928464959274072,6.225941818640327,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_13_P01_109_13/candidate_02_frame_001182_right,26,5,0.09293333333333334,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,14,P01_109_14,put beer into drawer,put-into,beer,1230,1283,71,12,keep,,1259.0,1257.0,2.0,contact_part_local_affine,contact_part_local_affine,0.4161993224435197,6.4729125224351876,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_14_P01_109_14/candidate_01_frame_001259_right,139,5,0.0,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,15,P01_109_15,put beer into drawer,put-into,beer,1298,1335,67,4,keep,,1298.0,1297.0,1.0,contact_part_local_affine,contact_part_local_affine,0.4161993224435197,6.258241921043395,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_15_P01_109_15/candidate_03_frame_001298_left,76,5,0.15226666666666666,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,16,P01_109_16,close drawer,close,drawer,1345,1401,60,12,keep,,1345.0,1344.0,1.0,contact_part_local_affine,contact_part_local_affine,0.4161993224435197,6.048533098244666,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_16_P01_109_16/candidate_00_frame_001345_left,101,5,0.2884,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,17,P01_109_17,close freezer,close,freezer,1419,1464,35,3,keep,,1422.0,1421.0,1.0,contact_part_local_affine,contact_part_local_affine,0.44213657927888206,6.2988258674144735,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_17_P01_109_17/candidate_00_frame_001422_left,121,5,0.11,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,18,P01_109_18,pick up rucksack,pick-up,rucksack,1485,1527,36,8,keep,,1496.0,1495.0,1.0,contact_part_local_affine,contact_part_local_affine,0.44213657927888206,6.322922251780827,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_18_P01_109_18/candidate_00_frame_001496_right,252,5,0.10311111111111111,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,19,P01_109_19,put down rucksack,put-down,rucksack,1657,1698,27,2,discard,part_gate_failed,,,,,,,,,0,0,,,,,,
E10,20,P01_109_20,close door,close,door,1812,1946,33,12,keep,,1827.0,1826.0,1.0,contact_part_local_affine,contact_part_local_affine,0.1839207374730339,6.327558646726607,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_20_P01_109_20/candidate_00_frame_001827_left,296,5,0.09146666666666667,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,21,P01_109_21,pick up cup,pick-up,cup,2084,2120,6,6,discard,missing_hand_or_object_bbox,,,,,,,,,0,0,,,,,,
E10,22,P01_109_22,put down cup,put-down,cup,2132,2193,25,6,discard,track_confidence_below_threshold,,,,,,,,,0,0,,,,,,
E10,23,P01_109_23,pick up spoon,pick-up,spoon,2206,2236,11,3,keep,,2215.0,2204.0,11.0,contact_part_local_affine,contact_part_local_affine,0.2230009255272845,6.209421139281179,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_23_P01_109_23/candidate_02_frame_002215_right,125,5,0.0,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,24,P01_109_24,open drawer,open,drawer,2269,2332,47,3,discard,track_confidence_below_threshold,,,,,,,,,0,0,,,,,,
E10,25,P01_109_25,put spoon into drawer,put-into,spoon,2336,2378,29,8,discard,track_confidence_below_threshold,,,,,,,,,0,0,,,,,,
E10,26,P01_109_26,close drawer,close,drawer,2377,2410,0,0,discard,no_smoothed_contact_in_subaction,,,,,,,,,0,0,,,,,,
E10,27,P01_109_27,pour hand wash,pour,wash:hand,2466,2505,10,9,keep,,2468.0,2467.0,1.0,contact_part_local_affine,contact_part_local_affine,0.21782057923576176,6.319532781219482,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_27_P01_109_27/candidate_00_frame_002468_right,19,5,0.0896,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,28,P01_109_28,wash hands,wash,hand,2478,2540,8,5,keep,,2484.0,2483.0,1.0,contact_part_local_affine,contact_part_local_affine,0.21782057923576176,6.321192726302146,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_28_P01_109_28/candidate_00_frame_002484_right,69,5,0.09013333333333333,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,29,P01_109_29,turn on tap,turn-on,tap,2545,2575,38,7,discard,track_confidence_below_threshold,,,,,,,,,0,0,,,,,,
E10,30,P01_109_30,rinse hands,rinse,hand,2579,2963,164,12,discard,track_confidence_below_threshold,,,,,,,,,0,0,,,,,,
E10,31,P01_109_31,turn off tap,turn-off,tap,2967,2989,10,6,keep,,2968.0,2967.0,1.0,contact_part_local_affine,contact_part_local_affine,0.773420926196382,6.368265079668164,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_31_P01_109_31/candidate_00_frame_002968_left,21,5,0.0816,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,32,P01_109_32,shake hands,shake,hand,3001,3072,24,8,keep,,3009.0,3008.0,1.0,contact_part_local_affine,contact_part_local_affine,0.6057073726004573,5.709255076871599,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_32_P01_109_32/candidate_00_frame_003009_left,142,5,0.4972,grabcut_fallback,bbox_fallback,cotracker,0.9962857142857143,0.9714285714285714
E10,33,P01_109_33,pick up cloth,pick-up,cloth,3084,3140,26,9,keep,,3089.0,3086.0,3.0,contact_part_local_affine,contact_part_local_affine,0.18936687247033335,6.430289379835129,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_33_P01_109_33/candidate_01_frame_003089_left,48,5,0.0,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,34,P01_109_34,dry hands,dry,hand,3094,3349,112,12,keep,,3122.0,3119.0,3.0,contact_part_local_affine,contact_part_local_affine,0.18936687247033335,6.372986643622016,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left,89,5,0.0,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,35,P01_109_35,put down cloth,put-down,cloth,3349,3372,35,6,discard,track_confidence_below_threshold,,,,,,,,,0,0,,,,,,
E10,36,P01_109_36,pick up potatoes,pick-up,potato,3374,3496,214,7,discard,track_confidence_below_threshold,,,,,,,,,0,0,,,,,,
E10,37,P01_109_37,put down potatoes,put-down,potato,3517,3552,56,2,keep,,3550.0,3548.0,2.0,contact_part_local_affine,contact_part_local_affine,0.6259262213403788,6.010706267791667,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_37_P01_109_37/candidate_01_frame_003550_left,28,5,0.25924444444444444,grabcut_fallback,bbox_fallback,cotracker,0.9958064516129033,0.967741935483871
E10,38,P01_109_38,move potatoes,move,potato,3640,3706,42,3,keep,,3654.0,3650.0,4.0,contact_part_local_affine,contact_part_local_affine,0.20155983860272014,5.945046842166355,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_38_P01_109_38/candidate_00_frame_003654_left,49,5,0.20266666666666666,grabcut_fallback,bbox_fallback,cotracker,0.9665714285714286,0.7428571428571429
E10,39,P01_109_39,open cupboard,open,cupboard,3719,3799,55,12,keep,,3739.0,3735.0,4.0,contact_part_local_affine,contact_part_local_affine,0.20155983860272014,5.918392440468284,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_39_P01_109_39/candidate_05_frame_003739_left,103,5,0.07626666666666666,grabcut_fallback,bbox_fallback,cotracker,0.9287096774193548,0.45161290322580644
E10,40,P01_109_40,move pans,move,pan,3826,4048,301,12,keep,,3856.0,3854.0,2.0,contact_part_local_affine,contact_part_local_affine,0.20155983860272014,5.889431403355069,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_40_P01_109_40/candidate_09_frame_003856_right,232,5,0.24782222222222222,grabcut_fallback,bbox_fallback,cotracker,0.9711111111111111,0.7777777777777778
E10,41,P01_109_41,pick up pan,pick-up,pan,4038,4098,122,4,keep,,4037.0,4036.0,1.0,contact_part_local_affine,contact_part_local_affine,0.2337451171875,5.989835061486561,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_41_P01_109_41/candidate_00_frame_004037_right,107,5,0.32804444444444447,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,42,P01_109_42,put down pan,put-down,pan,4209,4280,107,3,keep,,4273.0,4270.0,3.0,contact_part_local_affine,contact_part_local_affine,0.5457515625,5.843268151682394,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_42_P01_109_42/candidate_00_frame_004273_left,194,5,0.20617777777777777,grabcut_fallback,bbox_fallback,cotracker,0.9374074074074075,0.5185185185185185
E10,43,P01_109_44,put down pan,put-down,pan,4269,4353,142,3,keep,,4273.0,4270.0,3.0,contact_part_local_affine,contact_part_local_affine,0.5457515625,5.843268151682394,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_43_P01_109_44/candidate_00_frame_004273_left,194,5,0.20617777777777777,grabcut_fallback,bbox_fallback,cotracker,0.9374074074074075,0.5185185185185185
E10,44,P01_109_43,pick up pan,pick-up,pan,4330,4386,36,6,keep,,4381.0,4376.0,5.0,contact_part_local_affine,contact_part_local_affine,0.5457515625,6.29275613378289,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_44_P01_109_43/candidate_03_frame_004381_left,107,5,0.0,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,45,P01_109_45,put down pan,put-down,pan,4379,4432,56,9,keep,,4381.0,4376.0,5.0,contact_part_local_affine,contact_part_local_affine,0.5457515625,6.29275613378289,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_45_P01_109_45/candidate_03_frame_004381_left,107,5,0.0,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,46,P01_109_46,pick up cutting board,pick-up,board:cutting,4510,4604,70,12,keep,,4539.0,4537.0,2.0,contact_part_local_affine,contact_part_local_affine,0.19014588786486256,6.224438607539335,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_46_P01_109_46/candidate_07_frame_004539_left,44,5,0.12675555555555557,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,47,P01_109_47,close cupboard,close,cupboard,4621,4664,26,9,keep,,4648.0,4647.0,1.0,contact_part_local_affine,contact_part_local_affine,0.1824251440742389,6.3682846213976525,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_47_P01_109_47/candidate_00_frame_004648_left,65,5,0.06755555555555555,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,48,P01_109_48,put down cutting board,put-down,board:cutting,4677,4724,53,3,keep,,4693.0,4692.0,1.0,contact_part_local_affine,contact_part_local_affine,0.1824251440742389,6.190859386161962,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_48_P01_109_48/candidate_01_frame_004693_left,37,5,0.19715555555555556,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,49,P01_109_49,pick up eggs,pick-up,egg,4764,4797,68,4,discard,track_confidence_below_threshold,,,,,,,,,0,0,,,,,,
E10,50,P01_109_50,put down eggs,put-down,egg,4794,4827,54,3,discard,track_confidence_below_threshold,,,,,,,,,0,0,,,,,,
E10,51,P01_109_51,move kettle,move,kettle,4832,4867,35,1,discard,contact_points_lt5_after_object_boundary_filter,,,,,,,,,0,0,,,,,,
E10,52,P01_109_52,open drawer,open,drawer,4904,4942,13,5,discard,contact_points_lt5_after_object_boundary_filter,,,,,,,,,0,0,,,,,,
E10,53,P01_109_53,pick up peeler,pick-up,peeler,4938,4981,47,12,keep,,4948.0,4946.0,2.0,contact_part_local_affine,contact_part_local_affine,0.19973912524086335,6.265369184454283,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_53_P01_109_53/candidate_01_frame_004948_right,72,5,0.12444444444444444,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,54,P01_109_54,close drawer,close,drawer,4977,5004,31,2,discard,contact_points_lt5_after_object_boundary_filter,,,,,,,,,0,0,,,,,,
E10,55,P01_109_55,move cutting board,move,board:cutting,5014,5049,54,9,keep,,5019.0,5018.0,1.0,contact_part_local_affine,contact_part_local_affine,0.19973912524086335,6.3261380700667695,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left,133,5,0.10444444444444445,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,56,P01_109_56,pick up potato,pick-up,potato,5053,5122,112,12,keep,,5062.0,5061.0,1.0,contact_part_local_affine,contact_part_local_affine,0.19973912524086335,6.29333758039673,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left,108,5,0.13017777777777778,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,57,P01_109_57,move potato,move,potato,5082,5094,24,4,keep,,5082.0,5081.0,1.0,contact_part_local_affine,contact_part_local_affine,0.19973912524086335,5.574721576905249,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_57_P01_109_57/candidate_03_frame_005082_left,70,4,0.10826666666666666,grabcut_fallback,bbox_fallback,cotracker,0.75,1.0
E10,58,P01_109_58,peel potato,peel,potato,5182,9529,8679,12,keep,,7134.0,7133.0,1.0,contact_part_local_affine,contact_part_local_affine,1.0,6.11970460940202,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right,252,5,0.23524444444444445,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,59,P01_109_59,put down potato,put-down,potato,9494,9582,178,4,keep,,9493.0,9492.0,1.0,contact_part_local_affine,contact_part_local_affine,1.0,6.124997237030664,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_59_P01_109_59/candidate_02_frame_009493_right,120,5,0.2432888888888889,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,60,P01_109_60,put down peeler,put-down,peeler,9586,9607,31,4,keep,,9586.0,9585.0,1.0,contact_part_local_affine,contact_part_local_affine,1.0,6.296461140851179,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_60_P01_109_60/candidate_03_frame_009586_right,47,5,0.1288888888888889,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,61,P01_109_61,pick up knife,pick-up,knife,9668,9762,3,3,discard,missing_hand_or_object_bbox,,,,,,,,,0,0,,,,,,
E10,62,P01_109_62,grab potato,grab,potato,9805,9835,62,4,keep,,9805.0,9798.0,7.0,contact_part_local_affine,contact_part_local_affine,0.23648047484284843,5.669866830786792,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_62_P01_109_62/candidate_03_frame_009805_left,36,4,0.16991111111111112,grabcut_fallback,bbox_fallback,cotracker,0.8928030303030303,0.8484848484848485
E10,63,P01_109_63,cut potato,cut,potato,9831,10125,590,4,keep,,9831.0,9830.0,1.0,contact_part_local_affine,contact_part_local_affine,0.23648047484284843,6.159859209338823,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_63_P01_109_63/candidate_03_frame_009831_left,58,5,0.21955555555555556,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,64,P01_109_64,pick up potato bit,pick-up,bit:potato,10119,10183,95,7,keep,,10144.0,10143.0,1.0,contact_part_local_affine,contact_part_local_affine,0.970225,6.280884952102103,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_64_P01_109_64/candidate_00_frame_010144_left,42,5,0.13995555555555556,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,65,P01_109_65,put down potato bit,put-down,bit:potato,10148,10191,59,7,keep,,10184.0,10183.0,1.0,contact_part_local_affine,contact_part_local_affine,1.0,6.354850578852494,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_65_P01_109_65/candidate_04_frame_010184_left,153,5,0.0879111111111111,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,66,P01_109_66,move cutting board,move,board:cutting,10196,10232,41,4,keep,,10197.0,10196.0,1.0,contact_part_local_affine,contact_part_local_affine,1.0,6.320535943474371,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_66_P01_109_66/candidate_00_frame_010197_left,186,5,0.11071111111111111,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,67,P01_109_67,put down knife,put-down,knife,10237,10267,21,2,keep,,10261.0,10260.0,1.0,contact_part_local_affine,contact_part_local_affine,0.941336550625,6.2283109336495395,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_67_P01_109_67/candidate_00_frame_010261_right,92,5,0.17333333333333334,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,68,P01_109_68,pick up knife,pick-up,knife,10264,10300,55,6,keep,,10270.0,10268.0,2.0,contact_part_local_affine,contact_part_local_affine,0.941336550625,6.234252168736854,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_68_P01_109_68/candidate_01_frame_010270_right,90,5,0.16675555555555555,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,69,P01_109_69,slice potato,slice,potato,10297,11900,3179,12,keep,,10374.0,10373.0,1.0,contact_part_local_affine,contact_part_local_affine,0.941336550625,5.874353676728406,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_69_P01_109_69/candidate_00_frame_010374_left,61,5,0.4080888888888889,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,70,P01_109_70,put down knife,put-down,knife,11914,11935,37,4,keep,,11913.0,11911.0,2.0,contact_part_local_affine,contact_part_local_affine,0.8996086310076885,6.284128599827488,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_70_P01_109_70/candidate_02_frame_011913_left,97,5,0.13377777777777777,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,71,P01_109_71,put down potato slices,put-down,slice:potato,11963,11994,23,4,keep,,11983.0,11982.0,1.0,contact_part_local_affine,contact_part_local_affine,0.8996086310076885,6.110028009414672,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_71_P01_109_71/candidate_02_frame_011983_right,82,5,0.246,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,72,P01_109_72,pick up potato slices,pick-up,slice:potato,12007,12071,130,4,keep,,12006.0,11990.0,16.0,contact_part_local_affine,contact_part_local_affine,0.5100594460712041,6.097186117789294,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_72_P01_109_72/candidate_02_frame_012006_right,26,5,0.048,grabcut_fallback,bbox_fallback,cotracker,0.9752380952380952,0.8095238095238095
E10,73,P01_109_73,put down potato slices,put-down,slice:potato,12070,12186,194,12,keep,,12104.0,12096.0,8.0,contact_part_local_affine,contact_part_local_affine,0.5100594460712041,6.171200729608535,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_73_P01_109_73/candidate_00_frame_012104_right,85,5,0.16466666666666666,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
E10,74,P01_109_74,pick up potato slices,pick-up,slice:potato,12181,12263,131,11,keep,,12200.0,12199.0,1.0,contact_part_local_affine,contact_part_local_affine,0.22916061768076487,6.19315255929364,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_74_P01_109_74/candidate_04_frame_012200_left,78,5,0.18088888888888888,grabcut_fallback,bbox_fallback,cotracker,0.9963888888888889,0.9722222222222222
E10,75,P01_109_75,put down potato slices,put-down,slice:potato,12267,12332,71,6,keep,,12295.0,12287.0,8.0,contact_part_local_affine,contact_part_local_affine,0.22916061768076487,6.158349275128047,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_75_P01_109_75/candidate_01_frame_012295_right,78,5,0.14693333333333333,grabcut_fallback,bbox_fallback,cotracker,0.9891666666666667,0.9166666666666666
E10,76,P01_109_76,pick up potato slice,pick-up,slice:potato,12325,12391,65,12,keep,,12326.0,12324.0,2.0,contact_part_local_affine,contact_part_local_affine,0.22916061768076487,6.252726967763901,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_76_P01_109_76/candidate_01_frame_012326_right,122,5,0.15253333333333333,grabcut_fallback,bbox_fallback,cotracker,1.0,1.0
