experiment_id,subaction_index,narration_id,narration,verb,noun,all_nouns,start_frame,stop_frame,clipped_start_frame_0_based,clipped_stop_frame_0_based,candidate_index,frame_0_based,hand,candidate_source,raw_candidate_count,tried_candidate_count,contact_points,active_object_bbox,active_object_selection_score,mask_source_contact,mask_source_reference,tracker_backend,projection_method,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,reference_mask_area,object_track_status,object_track_length,object_track_confidence,track_break_reason,ref_idx,ref_selection_reason,reference_gap,projection_source,projection_status,projected_contact_inside_count,projected_contact_to_object_distance,reference_hand_overlap_ratio,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,trajectory_status,status,fail_reason,sample_score,sample_dir,best_sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,trajectory_points,missing_trajectory_count,tracked_reference_object_bbox,label_heatmap_npy,label_heatmap_png,mask_projection_overlay,heatmap_shape,heatmap_mode,arrow_generated,is_final_tuple
E8,9,P01_109_9,put down potato,put-down,potato,['potato'],625,752,624.0,751.0,0.0,628.0,left,new_contact_episode,136,12,112,"[168.0, 94.0, 275.0, 193.0]",3.083814214827885,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.9878787878787879,36,33,31,0.9393939393939394,1.2027493715286255,5,0.0,10800.0,success,361,0.5371707625918725,,627.0,pre_contact_gap_tracked_reference,1.0,cotracker_weighted_affine,success,5,0.0,0.17671111111111112,,,,,,,success,keep,,5.665896306732929,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_00_frame_000628_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_00_frame_000628_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_00_frame_000628_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_00_frame_000628_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_00_frame_000628_left/vrb_style_affordance.png,6.0,0.0,"[171.39, 93.35, 278.98, 193.3]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_00_frame_000628_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_00_frame_000628_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_00_frame_000628_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,9,P01_109_9,put down potato,put-down,potato,['potato'],625,752,624.0,751.0,1.0,629.0,left,new_contact_episode,136,12,84,"[167.0, 94.0, 267.0, 186.0]",2.9818257435152313,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.9481481481481482,36,27,20,0.7407407407407407,1.4762694835662842,5,0.0,10185.0,success,361,0.5371707625918725,,627.0,pre_contact_gap_tracked_reference,2.0,cotracker_weighted_affine,success,5,0.0,0.1832888888888889,,,,,,,success,keep,,5.492834137715234,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_01_frame_000629_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_01_frame_000629_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_01_frame_000629_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_01_frame_000629_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_01_frame_000629_left/vrb_style_affordance.png,6.0,0.0,"[172.41, 93.88, 276.7, 190.61]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_01_frame_000629_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_01_frame_000629_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_01_frame_000629_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,9,P01_109_9,put down potato,put-down,potato,['potato'],625,752,624.0,751.0,2.0,630.0,left,new_contact_episode,136,12,166,"[165.0, 91.0, 275.0, 241.0]",3.2433828090912784,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.8727272727272728,36,22,8,0.36363636363636365,0.9918524622917175,5,0.0,10200.0,success,361,0.5371707625918725,,622.0,pre_contact_gap_tracked_reference,8.0,cotracker_weighted_affine,success,5,0.0,0.2059111111111111,,,,,,,success,keep,,5.00405236733515,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_02_frame_000630_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_02_frame_000630_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_02_frame_000630_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_02_frame_000630_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_02_frame_000630_left/vrb_style_affordance.png,6.0,0.0,"[187.85, 98.06, 290.2, 198.44]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_02_frame_000630_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_02_frame_000630_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_02_frame_000630_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,9,P01_109_9,put down potato,put-down,potato,['potato'],625,752,624.0,751.0,3.0,632.0,right,new_contact_episode,136,12,293,"[161.0, 91.0, 279.0, 245.0]",3.280132474407212,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.8711764705882353,36,34,24,0.7058823529411765,1.5382494926452637,4,0.0,16632.0,success,361,0.5371707625918725,,631.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,4,0.0,0.2848888888888889,,,,,,,success,keep,,4.959930946593191,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_03_frame_000632_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_03_frame_000632_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_03_frame_000632_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_03_frame_000632_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_03_frame_000632_right/vrb_style_affordance.png,6.0,0.0,"[162.62, 89.69, 271.18, 243.64]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_03_frame_000632_right/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_03_frame_000632_right/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_03_frame_000632_right/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,9,P01_109_9,put down potato,put-down,potato,['potato'],625,752,624.0,751.0,4.0,637.0,right,new_contact_episode,136,12,40,"[142.0, 84.0, 292.0, 244.0]",3.3173841180188393,,,,,False,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,gmm_failed:ValueError,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_04_frame_000637_right,,,,,,,,,,,,,,False
E8,9,P01_109_9,put down potato,put-down,potato,['potato'],625,752,624.0,751.0,5.0,638.0,right,new_contact_episode,136,12,60,"[133.0, 84.0, 231.0, 222.0]",2.599802528518783,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.9666666666666668,36,36,30,0.8333333333333334,1.508941650390625,5,0.0,20349.0,success,361,0.5371707625918725,,637.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,5,0.0,0.22555555555555556,,,,,,,success,keep,,5.535398417154948,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_05_frame_000638_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_05_frame_000638_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_05_frame_000638_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_05_frame_000638_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_05_frame_000638_right/vrb_style_affordance.png,6.0,0.0,"[138.77, 83.68, 271.77, 236.84]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_05_frame_000638_right/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_05_frame_000638_right/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_05_frame_000638_right/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,9,P01_109_9,put down potato,put-down,potato,['potato'],625,752,624.0,751.0,6.0,639.0,right,new_contact_episode,136,12,40,"[130.0, 83.0, 306.0, 248.0]",3.2171910044314767,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.9393939393939394,36,33,23,0.696969696969697,1.3068338632583618,5,0.0,22010.0,success,361,0.5371707625918725,,637.0,earliest_reliable_tracked_reference_no_pre_gap,2.0,cotracker_weighted_affine,success,5,0.0,0.20377777777777778,,,,,,,success,keep,,5.465855590162856,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_06_frame_000639_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_06_frame_000639_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_06_frame_000639_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_06_frame_000639_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_06_frame_000639_right/vrb_style_affordance.png,6.0,0.0,"[139.09, 83.51, 280.8, 239.36]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_06_frame_000639_right/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_06_frame_000639_right/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_06_frame_000639_right/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,9,P01_109_9,put down potato,put-down,potato,['potato'],625,752,624.0,751.0,7.0,645.0,left,new_contact_episode,136,12,84,"[138.0, 88.0, 303.0, 245.0]",2.9099430300958473,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,1.0,36,36,36,1.0,0.9000449180603027,5,0.0,13770.0,success,361,0.5371707625918725,,644.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,5,0.0,0.14475555555555555,,,,,,,success,keep,,5.799865319124857,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left/vrb_style_affordance.png,6.0,0.0,"[158.07, 105.78, 260.1, 240.81]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_07_frame_000645_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E8,9,P01_109_9,put down potato,put-down,potato,['potato'],625,752,624.0,751.0,8.0,646.0,left,new_contact_episode,136,12,73,"[142.0, 87.0, 288.0, 230.0]",2.9671938337045236,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,1.0,36,36,36,1.0,1.334789752960205,5,0.0,24168.0,success,361,0.5371707625918725,,645.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,5,0.0,0.1508,,,,,,,success,keep,,5.777756307411192,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_08_frame_000646_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_08_frame_000646_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_08_frame_000646_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_08_frame_000646_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_08_frame_000646_left/vrb_style_affordance.png,6.0,0.0,"[139.39, 87.28, 297.74, 239.4]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_08_frame_000646_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_08_frame_000646_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_08_frame_000646_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,9,P01_109_9,put down potato,put-down,potato,['potato'],625,752,624.0,751.0,9.0,647.0,left,new_contact_episode,136,12,48,"[177.0, 88.0, 294.0, 240.0]",2.874841467230235,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,1.0,36,36,36,1.0,0.8777603507041931,5,0.0,19856.0,success,361,0.5371707625918725,,646.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,5,0.0,0.18355555555555556,,,,,,,success,keep,,5.74233385614554,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left/vrb_style_affordance.png,6.0,0.0,"[154.38, 87.13, 289.99, 232.81]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_09_frame_000647_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E8,9,P01_109_9,put down potato,put-down,potato,['potato'],625,752,624.0,751.0,10.0,656.0,left,new_contact_episode,136,12,17,"[123.0, 84.0, 315.0, 249.0]",3.1019412504969477,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.7140969424777561,36,36,36,1.0,0.1771940290927887,3,0.0,28888.0,success,361,0.5371707625918725,,655.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,cotracker_weighted_affine,success,3,0.0,0.044977777777777776,,,,,,,success,keep,,4.899411397416062,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_10_frame_000656_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_10_frame_000656_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_10_frame_000656_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_10_frame_000656_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_10_frame_000656_left/vrb_style_affordance.png,6.0,0.0,"[127.72, 85.07, 312.11, 241.81]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_10_frame_000656_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_10_frame_000656_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_10_frame_000656_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E8,9,P01_109_9,put down potato,put-down,potato,['potato'],625,752,624.0,751.0,11.0,657.0,left,new_contact_episode,136,12,78,"[128.0, 91.0, 309.0, 238.0]",3.0725067916670628,grabcut_fallback,bbox_fallback,fallback_lk,cotracker_weighted_affine,False,0.9888888888888889,36,36,34,0.9444444444444444,0.6567254066467285,5,0.0,22922.0,success,361,0.5371707625918725,,654.0,earliest_reliable_tracked_reference_no_pre_gap,3.0,cotracker_weighted_affine,success,5,0.0,0.086,,,,,,,success,keep,,5.841631571133932,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_11_frame_000657_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_11_frame_000657_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_11_frame_000657_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_11_frame_000657_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_11_frame_000657_left/vrb_style_affordance.png,6.0,0.0,"[161.45, 87.69, 307.5, 244.58]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_11_frame_000657_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_11_frame_000657_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_09_P01_109_9/candidate_11_frame_000657_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E8,10,P01_109_10,pick up beers,pick-up,beer,['beer'],738,845,737.0,844.0,0.0,774.0,left,new_contact_episode,174,9,5,"[138.0, 56.0, 332.0, 241.0]",3.05872680364791,grabcut_fallback,,,,False,,36,0,0,,,0,,,success,361,0.5371707625918725,,,,,,failed,0,,,,,,,,,not_run,discard,track_visibility_below_threshold,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_10_P01_109_10/candidate_00_frame_000774_left,,,,,6.0,0.0,,,,,,,,False
E8,10,P01_109_10,pick up beers,pick-up,beer,['beer'],738,845,737.0,844.0,1.0,775.0,left,new_contact_episode,174,9,5,"[138.0, 46.0, 353.0, 240.0]",2.979788656160037,grabcut_fallback,,,,False,,36,0,0,,,0,,,success,361,0.5371707625918725,,,,,,failed,0,,,,,,,,,not_run,discard,track_visibility_below_threshold,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e8/experiments/E8/pipeline_outputs/subaction_10_P01_109_10/candidate_01_frame_000775_left,,,,,6.0,0.0,,,,,,,,False
