experiment_id,experiment_name,subaction_index,narration_id,narration,verb,noun,all_nouns,frames_1_based,subaction_new_contact_count,candidates,cell2_pass,ref_found,homography_available,geometry_pass,heatmap_pass,final_samples,best_frame_0_based,best_ref_idx,best_score,best_sample_dir,best_episode_contact_start_frame_0_based,best_candidate_frame_offset_from_episode_start,main_failure,episode_decision,episode_final_label,episode_id,episode_reason
E18,E18_hybrid_min_iou_reference,10,P01_109_10,pick up beers,pick-up,beer,['beer'],738-845,1,1,1,1,0,0,0,0,,,,,,,pairwise_homography_low_quality_f779_to_f778,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,11,P01_109_11,open freezer,open,freezer,['freezer'],876-1022,1,1,0,0,0,0,0,0,,,,,,,missing_hand_or_object_bbox,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,12,P01_109_12,open drawer,open,drawer,['drawer'],1045-1123,1,1,1,1,1,1,1,1,1070.0,1068.0,6.156666666666667,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_12_P01_109_12/episode_01_left/frame_001070_left,1070.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,13,P01_109_13,put beer into drawer,put-into,beer,"['beer', 'drawer']",1139-1353,1,1,0,0,0,0,0,0,,,,,,,missing_hand_or_object_bbox,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,14,P01_109_14,put beer into drawer,put-into,beer,"['beer', 'drawer']",1230-1283,1,1,1,1,1,1,1,1,1258.0,1256.0,5.528717948717949,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_14_P01_109_14/episode_01_right/frame_001258_right,1258.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,15,P01_109_15,put beer into drawer,put-into,beer,"['beer', 'drawer']",1298-1335,0,1,0,0,0,0,0,0,,,,,,,continuation_contact_run,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction
E18,E18_hybrid_min_iou_reference,16,P01_109_16,close drawer,close,drawer,['drawer'],1345-1401,1,1,1,1,1,1,1,1,1345.0,1258.0,5.9468749999999995,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_16_P01_109_16/episode_01_left/frame_001345_left,1345.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,17,P01_109_17,close freezer,close,freezer,['freezer'],1419-1464,1,1,1,1,1,1,1,1,1422.0,1420.0,7.31566265060241,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_17_P01_109_17/episode_01_left/frame_001422_left,1422.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,18,P01_109_18,pick up rucksack,pick-up,rucksack,['rucksack'],1485-1527,1,1,1,1,1,1,1,1,1496.0,1467.0,9.690119760479043,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_18_P01_109_18/episode_01_right/frame_001496_right,1496.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,19,P01_109_19,put down rucksack,put-down,rucksack,['rucksack'],1657-1698,0,1,0,0,0,0,0,0,,,,,,,continuation_contact_run,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction
E18,E18_hybrid_min_iou_reference,20,P01_109_20,close door,close,door,['door'],1812-1946,1,1,1,1,1,1,1,1,1827.0,1826.0,9.89019801980198,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_20_P01_109_20/episode_01_left/frame_001827_left,1827.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,21,P01_109_21,pick up cup,pick-up,cup,['cup'],2084-2120,1,1,1,1,1,1,1,1,2088.0,2087.0,6.189890710382514,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_21_P01_109_21/episode_01_left/frame_002088_left,2088.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,22,P01_109_22,put down cup,put-down,cup,['cup'],2132-2193,1,1,1,1,1,1,1,1,2142.0,2140.0,9.757396449704142,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_22_P01_109_22/episode_01_right/frame_002142_right,2142.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,23,P01_109_23,pick up spoon,pick-up,spoon,['spoon'],2206-2236,1,1,0,0,0,0,0,0,,,,,,,missing_hand_or_object_bbox,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,24,P01_109_24,open drawer,open,drawer,['drawer'],2269-2332,1,1,1,1,1,1,1,1,2325.0,2311.0,6.270437317784257,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_24_P01_109_24/episode_01_left/frame_002325_left,2325.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,25,P01_109_25,put spoon into drawer,put-into,spoon,"['spoon', 'drawer']",2336-2378,1,1,1,1,1,1,1,1,2341.0,2338.0,6.579685534591195,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_25_P01_109_25/episode_01_right/frame_002341_right,2341.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,26,P01_109_26,close drawer,close,drawer,['drawer'],2377-2410,0,1,0,0,0,0,0,0,,,,,,,no_smoothed_contact_in_subaction,no_contact_candidate,no_contact_candidate,,no_smoothed_contact_in_subaction
E18,E18_hybrid_min_iou_reference,27,P01_109_27,pour hand wash,pour,wash:hand,['wash:hand'],2466-2505,1,1,1,1,1,1,1,1,2468.0,2462.0,5.282962962962963,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_27_P01_109_27/episode_01_right/frame_002468_right,2468.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,28,P01_109_28,wash hands,wash,hand,['hand'],2478-2540,1,1,1,1,1,1,1,1,2484.0,2462.0,6.122962962962963,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_28_P01_109_28/episode_01_right/frame_002484_right,2484.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,29,P01_109_29,turn on tap,turn-on,tap,['tap'],2545-2575,1,1,1,1,1,1,1,1,2550.0,2508.0,4.998568738229755,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_29_P01_109_29/episode_01_right/frame_002550_right,2550.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,30,P01_109_30,rinse hands,rinse,hand,['hand'],2579-2963,1,1,1,1,1,1,1,1,2708.0,2697.0,5.37551724137931,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_30_P01_109_30/episode_01_left/frame_002708_left,2708.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,31,P01_109_31,turn off tap,turn-off,tap,['tap'],2967-2989,1,1,1,1,1,1,1,1,2968.0,2941.0,5.12752808988764,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_31_P01_109_31/episode_01_left/frame_002968_left,2968.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,32,P01_109_32,shake hands,shake,hand,['hand'],3001-3072,1,1,1,1,1,1,1,1,3009.0,2941.0,7.056713615023474,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_32_P01_109_32/episode_01_left/frame_003009_left,3009.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,33,P01_109_33,pick up cloth,pick-up,cloth,['cloth'],3084-3140,1,1,1,1,1,1,1,1,3088.0,3086.0,5.935324675324676,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_33_P01_109_33/episode_01_left/frame_003088_left,3088.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,34,P01_109_34,dry hands,dry,hand,['hand'],3094-3349,1,1,0,0,0,0,0,0,,,,,,,missing_hand_or_object_bbox,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,35,P01_109_35,put down cloth,put-down,cloth,['cloth'],3349-3372,1,1,1,1,1,1,1,1,3356.0,3354.0,7.282732919254658,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_35_P01_109_35/episode_01_left/frame_003356_left,3356.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,36,P01_109_36,pick up potatoes,pick-up,potato,['potato'],3374-3496,1,1,0,0,0,0,0,0,,,,,,,contact_points_lt5_after_object_boundary_filter,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,37,P01_109_37,put down potatoes,put-down,potato,['potato'],3517-3552,1,1,1,1,0,0,0,0,,,,,,,pairwise_homography_failed_f3541_to_f3540,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,38,P01_109_38,move potatoes,move,potato,['potato'],3640-3706,1,1,1,1,0,0,0,0,,,,,,,pairwise_homography_failed_f3646_to_f3645,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,39,P01_109_39,open cupboard,open,cupboard,['cupboard'],3719-3799,1,1,0,0,0,0,0,0,,,,,,,missing_hand_or_object_bbox,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,40,P01_109_40,move pans,move,pan,['pan'],3826-4048,1,1,0,0,0,0,0,0,,,,,,,missing_hand_or_object_bbox,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,41,P01_109_41,pick up pan,pick-up,pan,['pan'],4038-4098,0,1,0,0,0,0,0,0,,,,,,,continuation_contact_run,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction
E18,E18_hybrid_min_iou_reference,42,P01_109_42,put down pan,put-down,pan,['pan'],4209-4280,1,1,1,1,1,0,0,0,,,,,,,trajectory_out_of_bounds_t+0,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,43,P01_109_44,put down pan,put-down,pan,['pan'],4269-4353,1,1,1,1,1,0,0,0,,,,,,,trajectory_out_of_bounds_t+0,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,44,P01_109_43,pick up pan,pick-up,pan,['pan'],4330-4386,1,1,1,1,0,0,0,0,,,,,,,pairwise_homography_failed_f4385_to_f4384,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,45,P01_109_45,put down pan,put-down,pan,['pan'],4379-4432,1,1,1,1,0,0,0,0,,,,,,,pairwise_homography_failed_f4385_to_f4384,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,46,P01_109_46,pick up cutting board,pick-up,board:cutting,['board:cutting'],4510-4604,1,1,0,0,0,0,0,0,,,,,,,missing_hand_or_object_bbox,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,47,P01_109_47,close cupboard,close,cupboard,['cupboard'],4621-4664,1,1,1,1,1,1,1,1,4648.0,4636.0,6.09743119266055,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left,4648.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,48,P01_109_48,put down cutting board,put-down,board:cutting,['board:cutting'],4677-4724,1,1,1,1,1,1,1,1,4692.0,4636.0,4.992857142857142,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left,4692.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,49,P01_109_49,pick up eggs,pick-up,egg,['egg'],4764-4797,0,1,0,0,0,0,0,0,,,,,,,continuation_contact_run,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction
E18,E18_hybrid_min_iou_reference,50,P01_109_50,put down eggs,put-down,egg,['egg'],4794-4827,1,1,1,1,1,1,1,1,4821.0,4659.0,6.180512820512821,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right,4821.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,51,P01_109_51,move kettle,move,kettle,['kettle'],4832-4867,1,1,0,0,0,0,0,0,,,,,,,contact_points_lt5_after_object_boundary_filter,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,52,P01_109_52,open drawer,open,drawer,['drawer'],4904-4942,1,1,0,0,0,0,0,0,,,,,,,contact_points_lt5_after_object_boundary_filter,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,53,P01_109_53,pick up peeler,pick-up,peeler,['peeler'],4938-4981,1,1,1,1,1,1,1,1,4947.0,4937.0,5.716435935198822,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right,4947.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,54,P01_109_54,close drawer,close,drawer,['drawer'],4977-5004,1,1,0,0,0,0,0,0,,,,,,,contact_points_lt5_after_object_boundary_filter,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,55,P01_109_55,move cutting board,move,board:cutting,['board:cutting'],5014-5049,1,1,1,1,1,1,1,1,5019.0,4959.0,7.009622166246852,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_55_P01_109_55/episode_01_left/frame_005019_left,5019.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,56,P01_109_56,pick up potato,pick-up,potato,['potato'],5053-5122,1,1,1,1,1,1,1,1,5062.0,4959.0,6.0534042553191485,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_56_P01_109_56/episode_01_left/frame_005062_left,5062.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,57,P01_109_57,move potato,move,potato,['potato'],5082-5094,0,1,0,0,0,0,0,0,,,,,,,continuation_contact_run,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction
E18,E18_hybrid_min_iou_reference,58,P01_109_58,peel potato,peel,potato,['potato'],5182-9529,1,1,1,1,1,1,1,1,7132.0,7130.0,8.466229508196722,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_58_P01_109_58/episode_01_right/frame_007132_right,7132.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,59,P01_109_59,put down potato,put-down,potato,['potato'],9494-9582,0,1,0,0,0,0,0,0,,,,,,,continuation_contact_run,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction
E18,E18_hybrid_min_iou_reference,60,P01_109_60,put down peeler,put-down,peeler,['peeler'],9586-9607,0,1,0,0,0,0,0,0,,,,,,,continuation_contact_run,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction
E18,E18_hybrid_min_iou_reference,61,P01_109_61,pick up knife,pick-up,knife,['knife'],9668-9762,1,1,0,0,0,0,0,0,,,,,,,missing_hand_or_object_bbox,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,62,P01_109_62,grab potato,grab,potato,['potato'],9805-9835,0,1,0,0,0,0,0,0,,,,,,,continuation_contact_run,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction
E18,E18_hybrid_min_iou_reference,63,P01_109_63,cut potato,cut,potato,['potato'],9831-10125,0,1,0,0,0,0,0,0,,,,,,,continuation_contact_run,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction
E18,E18_hybrid_min_iou_reference,64,P01_109_64,pick up potato bit,pick-up,bit:potato,['bit:potato'],10119-10183,1,1,1,1,1,1,1,1,10144.0,10142.0,5.811978609625669,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_64_P01_109_64/episode_01_left/frame_010144_left,10144.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,65,P01_109_65,put down potato bit,put-down,bit:potato,['bit:potato'],10148-10191,1,1,0,0,0,0,0,0,,,,,,,contact_points_lt5_after_object_boundary_filter,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,66,P01_109_66,move cutting board,move,board:cutting,['board:cutting'],10196-10232,1,1,1,1,1,1,1,1,10197.0,10195.0,8.6875,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_66_P01_109_66/episode_01_left/frame_010197_left,10197.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,67,P01_109_67,put down knife,put-down,knife,['knife'],10237-10267,1,1,1,1,1,1,1,1,10261.0,10114.0,5.337435549525102,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_67_P01_109_67/episode_01_right/frame_010261_right,10261.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,68,P01_109_68,pick up knife,pick-up,knife,['knife'],10264-10300,1,1,1,1,1,1,1,1,10269.0,10114.0,4.817435549525102,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_68_P01_109_68/episode_01_right/frame_010269_right,10269.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,69,P01_109_69,slice potato,slice,potato,['potato'],10297-11900,1,1,1,1,1,1,1,1,10374.0,10242.0,4.8578947368421055,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_69_P01_109_69/episode_01_left/frame_010374_left,10374.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,70,P01_109_70,put down knife,put-down,knife,['knife'],11914-11935,0,1,0,0,0,0,0,0,,,,,,,continuation_contact_run,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction
E18,E18_hybrid_min_iou_reference,71,P01_109_71,put down potato slices,put-down,slice:potato,['slice:potato'],11963-11994,1,1,1,1,1,1,1,1,11977.0,11976.0,5.83406374501992,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_71_P01_109_71/episode_01_right/frame_011977_right,11977.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,72,P01_109_72,pick up potato slices,pick-up,slice:potato,['slice:potato'],12007-12071,0,1,0,0,0,0,0,0,,,,,,,continuation_contact_run,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction
E18,E18_hybrid_min_iou_reference,73,P01_109_73,put down potato slices,put-down,slice:potato,['slice:potato'],12070-12186,1,1,1,1,1,1,1,1,12104.0,11999.0,5.594091486658196,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_73_P01_109_73/episode_01_right/frame_012104_right,12104.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,74,P01_109_74,pick up potato slices,pick-up,slice:potato,['slice:potato'],12181-12263,1,1,0,0,0,0,0,0,,,,,,,gmm_failed:ValueError,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,75,P01_109_75,put down potato slices,put-down,slice:potato,['slice:potato'],12267-12332,1,1,0,0,0,0,0,0,,,,,,,contact_points_lt5_after_object_boundary_filter,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,76,P01_109_76,pick up potato slice,pick-up,slice:potato,['slice:potato'],12325-12391,1,1,1,1,1,1,1,1,12325.0,11999.0,1.9913592233009711,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_76_P01_109_76/episode_01_right/frame_012325_right,12325.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,77,P01_109_78,pick up potato slice,pick-up,slice:potato,['slice:potato'],12336-12390,1,1,1,1,1,1,1,1,12335.0,12331.0,5.910783410138249,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_77_P01_109_78/episode_01_left/frame_012335_left,12335.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,78,P01_109_79,put down potato slice,put-down,slice:potato,['slice:potato'],12389-12411,0,1,0,0,0,0,0,0,,,,,,,continuation_contact_run,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction
E18,E18_hybrid_min_iou_reference,79,P01_109_77,put down potato slice,put-down,slice:potato,['slice:potato'],12390-12417,1,1,0,0,0,0,0,0,,,,,,,missing_hand_or_object_bbox,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
E18,E18_hybrid_min_iou_reference,80,P01_109_80,pick up potato slices,pick-up,slice:potato,['slice:potato'],12416-12455,1,1,1,1,1,1,1,1,12424.0,12407.0,6.220443349753695,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e18/experiments/E18/pipeline_outputs/subaction_80_P01_109_80/episode_01_right/frame_012424_right,12424.0,0.0,,new_contact_episode,new_contact_episode,,first_smoothed_contact_run_start_within_subaction
