subaction_index,narration_id,narration,verb,noun,frame_0_based,hand,candidate_source,ref_idx,reference_gap,projection_source,projection_method,mask_source_contact,mask_source_reference,tracker_backend,cotracker_init_status,cotracker_init_error,contact_part_prior,contact_part_mask_area,contact_part_mask_area_ratio,reference_part_mask_area,reference_part_mask_area_ratio,part_gate_passed,part_inside_count,part_distance,part_gate_source,part_tracking_point_count,whole_boundary_fallback_point_count,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,object_track_confidence,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,sample_score,contact_points,projected_contact_inside_count,reference_hand_overlap_ratio,heatmap_mode,sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,mask_projection_overlay
18,P01_109_18,pick up rucksack,pick-up,rucksack,1498.0,right,new_contact_episode,1495.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',contact_local_boundary,11945,0.4778,12287.0,0.43401624867537975,True,5,0.0,contact_part_mask,26,0,False,0.9777142857142858,36,35,29,0.8285714285714286,1.4602785110473633,5,0.0,0.44213657927888206,,,,,,,6.178953549430484,259,5,0.10311111111111111,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_18_P01_109_18/candidate_02_frame_001498_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_18_P01_109_18/candidate_02_frame_001498_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_18_P01_109_18/candidate_02_frame_001498_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_18_P01_109_18/candidate_02_frame_001498_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_18_P01_109_18/candidate_02_frame_001498_right/mask_projection_overlay.png
18,P01_109_18,pick up rucksack,pick-up,rucksack,1518.0,right,new_contact_episode,1517.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',contact_local_boundary,8453,0.6600296712735223,9301.0,0.5663743758372914,True,5,0.0,contact_part_mask,26,0,False,0.9925714285714287,36,35,33,0.9428571428571428,1.2957451343536377,5,0.0,0.5142734949771753,,,,,,,6.2730705031122485,142,5,0.09813333333333334,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_18_P01_109_18/candidate_03_frame_001518_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_18_P01_109_18/candidate_03_frame_001518_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_18_P01_109_18/candidate_03_frame_001518_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_18_P01_109_18/candidate_03_frame_001518_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_18_P01_109_18/candidate_03_frame_001518_right/mask_projection_overlay.png
20,P01_109_20,close door,close,door,1906.0,right,new_contact_episode,1905.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',panel_edge_or_handle,2797,0.19103886346561028,4813.0,0.28412042502951596,True,5,0.0,contact_part_mask,26,0,True,1.0,36,32,32,1.0,0.38745832443237305,5,0.0,0.21688926096391722,,,,,,,6.335176250267028,52,5,0.09813333333333334,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_20_P01_109_20/candidate_11_frame_001906_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_20_P01_109_20/candidate_11_frame_001906_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_20_P01_109_20/candidate_11_frame_001906_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_20_P01_109_20/candidate_11_frame_001906_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_20_P01_109_20/candidate_11_frame_001906_right/mask_projection_overlay.png
23,P01_109_23,pick up spoon,pick-up,spoon,2214.0,right,new_contact_episode,2212.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',contact_local_boundary,10045,0.5353336175655511,13773.0,0.4401303805962995,True,5,0.0,contact_part_mask,26,0,False,0.9706451612903225,36,31,24,0.7741935483870968,0.1689404547214508,5,0.0,0.19172068432777054,,,,,,,6.019329017541152,194,5,0.17555555555555555,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_23_P01_109_23/candidate_01_frame_002214_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_23_P01_109_23/candidate_01_frame_002214_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_23_P01_109_23/candidate_01_frame_002214_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_23_P01_109_23/candidate_01_frame_002214_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_23_P01_109_23/candidate_01_frame_002214_right/mask_projection_overlay.png
27,P01_109_27,pour hand wash,pour,wash:hand,2468.0,right,new_contact_episode,2467.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',contact_local_boundary,1598,1.0,1632.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.6601669788360596,5,0.0,0.2081649469166817,,,,,,,6.308294990634917,19,5,0.0896,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_27_P01_109_27/candidate_00_frame_002468_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_27_P01_109_27/candidate_00_frame_002468_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_27_P01_109_27/candidate_00_frame_002468_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_27_P01_109_27/candidate_00_frame_002468_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_27_P01_109_27/candidate_00_frame_002468_right/mask_projection_overlay.png
27,P01_109_27,pour hand wash,pour,wash:hand,2477.0,right,new_contact_episode,2475.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',contact_local_boundary,1924,1.0,2583.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.7065554857254028,5,0.0,0.2081649469166817,,,,,,,6.330136668761571,27,5,0.09111111111111111,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_27_P01_109_27/candidate_04_frame_002477_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_27_P01_109_27/candidate_04_frame_002477_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_27_P01_109_27/candidate_04_frame_002477_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_27_P01_109_27/candidate_04_frame_002477_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_27_P01_109_27/candidate_04_frame_002477_right/mask_projection_overlay.png
27,P01_109_27,pour hand wash,pour,wash:hand,2484.0,right,new_contact_episode,2483.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',contact_local_boundary,2242,0.9614065180102916,2242.0,0.9614065180102916,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.2717146873474121,5,0.0,0.2081649469166817,,,,,,,6.319148559379577,69,5,0.09013333333333333,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_27_P01_109_27/candidate_06_frame_002484_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_27_P01_109_27/candidate_06_frame_002484_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_27_P01_109_27/candidate_06_frame_002484_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_27_P01_109_27/candidate_06_frame_002484_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_27_P01_109_27/candidate_06_frame_002484_right/mask_projection_overlay.png
28,P01_109_28,wash hands,wash,hand,2484.0,right,new_contact_episode,2483.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',contact_local_boundary,2242,0.9614065180102916,2242.0,0.9614065180102916,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.2717146873474121,5,0.0,0.2081649469166817,,,,,,,6.319148559379577,69,5,0.09013333333333333,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_28_P01_109_28/candidate_00_frame_002484_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_28_P01_109_28/candidate_00_frame_002484_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_28_P01_109_28/candidate_00_frame_002484_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_28_P01_109_28/candidate_00_frame_002484_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_28_P01_109_28/candidate_00_frame_002484_right/mask_projection_overlay.png
31,P01_109_31,turn off tap,turn-off,tap,2968.0,left,new_contact_episode,2967.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',tap_knob_or_spout_edge,22,1.0,4910.0,0.8551027516544758,True,5,0.0,contact_part_mask,22,0,False,1.0,36,36,36,1.0,0.30633580684661865,5,0.0,0.773420926196382,,,,,,,6.3624099257946005,21,5,0.0816,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_31_P01_109_31/candidate_00_frame_002968_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_31_P01_109_31/candidate_00_frame_002968_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_31_P01_109_31/candidate_00_frame_002968_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_31_P01_109_31/candidate_00_frame_002968_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_31_P01_109_31/candidate_00_frame_002968_left/mask_projection_overlay.png
31,P01_109_31,turn off tap,turn-off,tap,2978.0,left,new_contact_episode,2977.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',tap_knob_or_spout_edge,3431,0.6320928518791452,3533.0,0.6653483992467043,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.5267390608787537,5,0.0,0.7543074510206053,,,,,,,6.365397828173636,19,5,0.0752,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_31_P01_109_31/candidate_03_frame_002978_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_31_P01_109_31/candidate_03_frame_002978_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_31_P01_109_31/candidate_03_frame_002978_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_31_P01_109_31/candidate_03_frame_002978_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_31_P01_109_31/candidate_03_frame_002978_left/mask_projection_overlay.png
31,P01_109_31,turn off tap,turn-off,tap,2980.0,left,new_contact_episode,2977.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',tap_knob_or_spout_edge,3420,0.6440677966101694,3558.0,0.6775852218625024,True,5,0.0,contact_part_mask,26,0,False,0.9927777777777778,36,36,34,0.9444444444444444,1.1739418506622314,5,0.0,0.7543074510206053,,,,,,,6.300092855591244,19,5,0.0752,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_31_P01_109_31/candidate_05_frame_002980_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_31_P01_109_31/candidate_05_frame_002980_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_31_P01_109_31/candidate_05_frame_002980_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_31_P01_109_31/candidate_05_frame_002980_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_31_P01_109_31/candidate_05_frame_002980_left/mask_projection_overlay.png
32,P01_109_32,shake hands,shake,hand,3010.0,left,new_contact_episode,2990.0,20.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',contact_local_boundary,9582,0.502122307813237,9823.0,0.38359106529209624,True,5,0.0,contact_part_mask,26,0,False,0.935,36,12,6,0.5,1.5732932090759277,5,0.0,0.6057073726004573,,,,,,,5.728822525362201,212,5,0.09742222222222222,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_32_P01_109_32/candidate_01_frame_003010_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_32_P01_109_32/candidate_01_frame_003010_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_32_P01_109_32/candidate_01_frame_003010_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_32_P01_109_32/candidate_01_frame_003010_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_32_P01_109_32/candidate_01_frame_003010_left/mask_projection_overlay.png
33,P01_109_33,pick up cloth,pick-up,cloth,3089.0,left,new_contact_episode,3087.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',contact_local_boundary,2635,0.8932203389830509,2671.0,0.9216701173222912,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.7535691261291504,5,0.0,0.2271414305349922,,,,,,,6.356459592882791,48,5,0.07262222222222223,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_33_P01_109_33/candidate_01_frame_003089_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_33_P01_109_33/candidate_01_frame_003089_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_33_P01_109_33/candidate_01_frame_003089_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_33_P01_109_33/candidate_01_frame_003089_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_33_P01_109_33/candidate_01_frame_003089_left/mask_projection_overlay.png
33,P01_109_33,pick up cloth,pick-up,cloth,3122.0,left,new_contact_episode,3119.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',contact_local_boundary,1968,1.0,3422.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.8827023506164551,5,0.0,0.2271414305349922,,,,,,,6.362429341981506,89,5,0.0,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_33_P01_109_33/candidate_04_frame_003122_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_33_P01_109_33/candidate_04_frame_003122_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_33_P01_109_33/candidate_04_frame_003122_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_33_P01_109_33/candidate_04_frame_003122_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_33_P01_109_33/candidate_04_frame_003122_left/mask_projection_overlay.png
33,P01_109_33,pick up cloth,pick-up,cloth,3137.0,right,new_contact_episode,3128.0,9.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',contact_local_boundary,1534,1.0,3134.0,0.9949206349206349,True,5,0.0,contact_part_mask,26,0,False,0.962857142857143,36,21,15,0.7142857142857143,1.1660245656967163,5,0.0,0.2271414305349922,,,,,,,6.1299406761864965,93,5,0.0,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_33_P01_109_33/candidate_07_frame_003137_right/mask_projection_overlay.png
34,P01_109_34,dry hands,dry,hand,3122.0,left,new_contact_episode,3119.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',contact_local_boundary,1968,1.0,3422.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.8827023506164551,5,0.0,0.2271414305349922,,,,,,,6.362429341981506,89,5,0.0,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_01_frame_003122_left/mask_projection_overlay.png
34,P01_109_34,dry hands,dry,hand,3146.0,left,new_contact_episode,3144.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',contact_local_boundary,640,1.0,798.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.18690326809883118,5,0.0,0.2271414305349922,,,,,,,6.299692901957035,34,5,0.1008,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_06_frame_003146_left/mask_projection_overlay.png
34,P01_109_34,dry hands,dry,hand,3148.0,left,new_contact_episode,3134.0,14.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',contact_local_boundary,250,1.0,3449.0,0.778906955736224,True,5,0.0,contact_part_mask,26,0,False,1.0,36,16,16,1.0,0.5876377820968628,5,0.0,0.2271414305349922,,,,,,,6.305281279037094,46,5,0.0,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_34_P01_109_34/candidate_08_frame_003148_left/mask_projection_overlay.png
